2018/1/9,7
2018/1/10,0
2018/1/11,2
2018/1/12,4
2018/1/15,4
2018/1/16,3
2018/1/17,2
2018/1/18,2
2018/1/19,4
2018/1/21,3
2018/1/22,3
2018/1/23,2
2018/1/24,3
2018/1/25,3
2018/1/26,2
2018/1/27,-1
2018/1/28,1
2018/1/29,0
2018/1/30,4
2018/1/31,13
2018/2/1,14
2018/2/2,13
2018/2/5,5
2018/2/6,11
2018/2/7,5
2018/2/8,4
2018/2/9,2
2018/2/10,3
2018/2/11,4
2018/2/12,7
2018/2/13,9
2018/2/14,1
2018/2/16,-1
2018/2/17,2
2018/2/18,0
2018/2/19,3
2018/2/20,2
2018/2/21,1
2018/2/22,2
2018/2/23,1
2018/2/24,1
2018/2/26,16
2018/2/27,18
2018/2/28,4
2018/3/1,8
2018/3/2,4
2018/3/4,2
2018/3/5,12
2018/3/6,6
2018/3/7,5
2018/3/8,2
2018/3/9,1
2018/3/10,1
2018/3/12,4
2018/3/13,4
2018/3/14,3
2018/3/15,7
2018/3/16,14
2018/3/17,1
2018/3/18,3
2018/3/19,16
2018/3/20,6
2018/3/21,9
2018/3/22,14
2018/3/23,4
2018/3/25,-1
2018/3/26,4
2018/3/27,1
2018/3/28,6
2018/3/29,1
2018/3/30,2
2018/3/31,-1
2018/4/1,-1
2018/4/2,7
2018/4/3,9
2018/4/4,5
2018/4/8,3
2018/4/9,1
2018/4/10,3
2018/4/11,1
2018/4/12,6
2018/4/13,5
2018/4/15,1
2018/4/16,6
2018/4/17,-37
2018/4/18,-12
2018/4/19,-9
2018/4/20,-8
2018/4/21,-2
2018/4/22,4
2018/4/23,4
2018/4/24,-4
2018/4/25,-5
2018/4/26,0
2018/4/27,0
2018/4/28,3
2018/4/29,5
2018/5/1,-1
2018/5/2,3
2018/5/3,1
2018/5/4,3
2018/5/5,-1
2018/5/6,-1
2018/5/7,5
2018/5/8,3
2018/5/9,8
2018/5/10,-1
2018/5/11,1
2018/5/13,1
2018/5/14,-2
2018/5/15,3
2018/5/16,4
2018/5/17,3
2018/5/18,0
2018/5/21,-1
2018/5/22,1
2018/5/23,5
2018/5/24,4
2018/5/25,-3
2018/5/26,1
2018/5/28,2
2018/5/29,2
2018/5/30,-2
2018/5/31,-1
2018/6/1,2
2018/6/2,1
2018/6/3,1
2018/6/4,-1
2018/6/6,3
2018/6/7,3
2018/6/8,-5
2018/6/9,0
2018/6/10,1
2018/6/11,0
2018/6/12,-2
2018/6/13,-14
2018/6/14,-9
2018/6/15,-13
2018/6/16,-1
2018/6/17,1
2018/6/18,0
2018/6/19,-9
2018/6/20,6
2018/6/21,-7
2018/6/22,-8
2018/6/23,1
2018/6/25,-12
2018/6/26,-2
2018/6/28,2
2018/6/29,5
2018/6/30,-3
2018/7/2,-5
2018/7/3,2
2018/7/4,12
2018/7/5,10
2018/7/6,-1
2018/7/7,-1
2018/7/8,0
2018/7/9,2
2018/7/10,4
2018/7/11,0
2018/7/12,8
2018/7/13,5
2018/7/14,2
2018/7/15,0
2018/7/16,4
2018/7/17,12
2018/7/18,-4
2018/7/19,2
2018/7/20,4
2018/7/21,2
2018/7/23,1
2018/7/25,2
2018/7/26,-1
2018/7/27,-3
2018/7/28,0
2018/7/30,-1
2018/7/31,1
2018/8/2,-1
2018/8/5,-1
2018/8/7,1
2018/8/8,4
2018/8/9,2
2018/8/10,1
2018/8/11,-1
2018/8/13,4
2018/8/14,3
2018/8/15,4
2018/8/16,1
2018/8/17,1
2018/8/20,0
2018/8/23,3
2018/8/24,1
2018/8/27,6
2018/8/28,4
2018/8/29,5
2018/8/30,-5
2018/8/31,0
2018/9/1,1
2018/9/3,1
2018/9/4,10
2018/9/5,4
2018/9/6,2
2018/9/7,1
2018/9/8,1
2018/9/10,5
2018/9/11,4
2018/9/12,3
2018/9/13,6
2018/9/14,6
2018/9/17,1
2018/9/18,7
2018/9/19,5
2018/9/20,4
2018/9/21,4
2018/9/22,1
2018/9/24,1
2018/9/25,5
2018/9/26,10
2018/9/27,14
2018/9/28,5
2018/9/29,3
2018/10/1,2
2018/10/5,-6
2018/10/7,1
2018/10/8,5
2018/10/9,2
2018/10/10,3
2018/10/11,-1
2018/10/12,2
2018/10/15,5
2018/10/17,3
2018/10/18,1
2018/10/19,1
2018/10/22,4
2018/10/23,1
2018/10/24,2
2018/10/25,9
2018/10/26,2
2018/10/28,1
2018/10/29,2
2018/10/30,3
2018/10/31,3
2018/11/1,1
2018/11/2,2
2018/11/5,3
2018/11/6,2
2018/11/7,4
2018/11/8,6
2018/11/9,1
2018/11/12,6
2018/11/13,2
2018/11/14,3
2018/11/15,3
2018/11/16,3
2018/11/20,0
2018/11/21,3
2018/11/22,2
2018/11/23,1
2018/11/28,2
2018/11/29,1
2018/11/30,2
2018/12/1,2
2018/12/3,4
2018/12/4,2
2018/12/5,1
2018/12/6,0
2018/12/7,1
2018/12/10,1
2018/12/11,1
2018/12/12,3
2018/12/13,1
2018/12/14,3
2018/12/17,3
2018/12/18,1
2018/12/19,3
2018/12/20,2
2018/12/21,2
2018/12/23,1
2018/12/24,4
2018/12/25,-2
2018/12/26,-1
2018/12/27,2
2018/12/28,2
2018/12/29,2
2019/1/1,2
2019/1/2,1
2019/1/3,4
2019/1/4,1
2019/1/6,2
2019/1/7,2
2019/1/8,1
2019/1/9,3
2019/1/10,2
2019/1/11,2
2019/1/14,2
2019/1/15,0
2019/1/17,3
2019/1/18,3
2019/1/19,1
2019/1/21,2
2019/1/22,3
2019/1/23,7
2019/1/24,1
2019/1/25,2
2019/1/28,1
2019/1/30,2
2019/1/31,1
2019/2/1,2
2019/2/2,1
2019/2/3,1
2019/2/4,1
2019/2/6,1
2019/2/7,1
2019/2/8,1
2019/2/12,3
2019/2/13,7
2019/2/14,-2
2019/2/15,3
2019/2/18,8
2019/2/19,9
2019/2/20,7
2019/2/21,7
2019/2/22,12
2019/2/24,1
2019/2/25,14
2019/2/26,12
2019/2/27,4
2019/2/28,3
2019/3/1,1
2019/3/4,0
2019/3/5,0
2019/3/6,2
2019/3/7,4
2019/3/8,2
2019/3/11,1
2019/3/12,7
2019/3/13,3
2019/3/14,2
2019/3/18,2
2019/3/19,6
2019/3/20,4
2019/3/21,2
2019/3/22,1
2019/3/24,1
2019/3/25,2
2019/3/26,1
2019/3/27,1
2019/3/28,-8
2019/3/29,2
2019/3/30,1
2019/3/31,1
2019/4/1,4
2019/4/2,2
2019/4/4,-1
2019/4/8,1
2019/4/9,4
2019/4/10,-1
2019/4/11,0
2019/4/15,3
2019/4/16,1
2019/4/18,1
2019/4/19,1
2019/4/22,-1
2019/4/23,2
2019/4/24,1
2019/4/25,3
2019/4/26,2
2019/4/27,1
2019/4/29,10
2019/4/30,4
2019/5/2,2
2019/5/3,1
2019/5/5,2
2019/5/6,4
2019/5/7,3
2019/5/8,5
2019/5/9,0
2019/5/10,3
2019/5/13,3
2019/5/14,-1
2019/5/16,3
2019/5/17,0
2019/5/18,1
2019/5/20,1
2019/5/21,15
2019/5/22,2
2019/5/23,2
2019/5/24,1
2019/5/27,4
2019/5/28,4
2019/5/29,3
2019/5/30,10
2019/5/31,3
2019/6/3,18
2019/6/4,1
2019/6/5,4
2019/6/6,12
2019/6/10,3
2019/6/11,-1
2019/6/12,3
2019/6/13,4
2019/6/14,2
2019/6/17,4
2019/6/18,4
2019/6/19,13
2019/6/20,4
2019/6/21,2
2019/6/24,5
2019/6/25,7
2019/6/26,18
2019/6/27,19
2019/6/28,3
2019/6/29,3
2019/6/30,1
2019/7/1,1
2019/7/2,5
2019/7/3,7
2019/7/4,2
2019/7/5,4
2019/7/6,1
2019/7/8,3
2019/7/9,2
2019/7/10,1
2019/7/11,5
2019/7/12,9
2019/7/14,2
2019/7/15,3
2019/7/16,3
2019/7/17,5
2019/7/18,5
2019/7/19,1
2019/7/20,0
2019/7/21,1
2019/7/22,5
2019/7/23,8
2019/7/24,9
2019/7/25,6
2019/7/29,4
2019/7/30,1
2019/7/31,3
2019/8/1,3
2019/8/2,2
2019/8/4,1
2019/8/5,4
2019/8/6,5
2019/8/7,2
2019/8/8,1
2019/8/9,-5
2019/8/10,-1
2019/8/12,2
2019/8/13,4
2019/8/15,1
2019/8/19,2
2019/8/20,3
2019/8/21,8
2019/8/22,2
2019/8/23,7
2019/8/24,1
2019/8/26,1
2019/8/27,17
2019/8/28,22
2019/8/29,10
2019/8/30,4
2019/8/31,2
2019/9/1,3
2019/9/2,1
2019/9/3,3
2019/9/4,1
2019/9/5,3
2019/9/6,12
2019/9/7,1
2019/9/8,2
2019/9/9,16
2019/9/10,3
2019/9/16,4
2019/9/17,1
2019/9/18,1
2019/9/19,5
2019/9/20,2
2019/9/23,2
2019/9/24,1
2019/9/25,3
2019/9/26,3
2019/9/29,2
2019/9/30,9
2019/10/7,1
2019/10/8,2
2019/10/9,4
2019/10/10,6
2019/10/11,2
2019/10/12,2
2019/10/14,4
2019/10/15,2
2019/10/16,2
2019/10/17,3
2019/10/18,1
2019/10/19,2
2019/10/21,6
2019/10/22,4
2019/10/23,2
2019/10/24,2
2019/10/25,1
2019/10/28,22
2019/10/29,17
2019/10/30,5
2019/10/31,11
2019/11/1,10
2019/11/2,1
2019/11/4,14
2019/11/5,6
2019/11/6,7
2019/11/7,6
2019/11/8,3
2019/11/9,2
2019/11/11,3
2019/11/12,2
2019/11/13,5
2019/11/14,7
2019/11/15,6
2019/11/16,2
2019/11/19,9
2019/11/20,6
2019/11/21,8
2019/11/22,3
2019/11/23,3
2019/11/25,1
2019/11/26,4
2019/11/27,2
2019/11/28,1
2019/11/29,7
2019/11/30,-1
2019/12/2,3
2019/12/3,1
2019/12/4,5
2019/12/5,6
2019/12/6,3
2019/12/9,0
2019/12/10,6
2019/12/11,-1
2019/12/12,3
2019/12/13,5
2019/12/14,2
2019/12/16,5
2019/12/17,2
2019/12/18,1
2019/12/19,6
2019/12/20,2
2019/12/23,1
2019/12/24,1
2019/12/25,2
2019/12/26,3
2019/12/27,4
2019/12/28,1
2019/12/30,7
2019/12/31,3
2020/1/2,3
2020/1/3,14
2020/1/6,1
2020/1/7,8
2020/1/8,7
2020/1/9,5
2020/1/10,-1
2020/1/12,1
2020/1/14,4
2020/1/15,2
2020/1/16,26
2020/1/17,5
2020/1/19,6
2020/1/20,2
2020/1/21,3
2020/1/22,6
2020/1/23,4
2020/1/24,-1
2020/1/27,4
2020/1/30,1
2020/1/31,1
2020/2/1,1
2020/2/2,2
2020/2/3,2
2020/2/4,2
2020/2/5,8
2020/2/6,4
2020/2/7,2
2020/2/8,1
2020/2/9,2
2020/2/10,1
2020/2/12,2
2020/2/13,2
2020/2/14,4
2020/2/16,1
2020/2/17,29
2020/2/18,6
2020/2/19,5
2020/2/20,2
2020/2/21,3
2020/2/23,0
2020/2/24,31
2020/2/25,9
2020/2/26,6
2020/2/27,0
2020/2/28,1
2020/2/29,1
2020/3/2,7
